,_id,page_url,title,domain_tags,primary_domain,score
632,5f1bb871896f82cdbda61446,/entries/schelling/,Friedrich Wilhelm Joseph von Schelling,"Thinker,Philosophy of Mind, Metaphysics",Thinker,3.647751004
71,5f1bb654896f82cdbda6131d,/entries/nishida-kitaro/,Nishida Kitarō,"Thinker,Japanese Philosophy,Philosophy of Mind, Logic,Metaphysics",Thinker,3.648798158
1284,5f1bb2db896f82cdbda610d7,/entries/feminism-language/,Feminist Philosophy of Language,"Feminist Philosophy,Philosophy of Language",Feminist Philosophy,3.668857154
51,5f1bb15e896f82cdbda61009,/entries/crescas/,Hasdai Crescas,"Thinker,Jewish Philosophy",Thinker,3.669134335
109,5f1bb597896f82cdbda612a1,/entries/mctaggart/,John M. E. McTaggart,"Thinker,Logic,Metaphysics",Thinker,3.67224629
1239,5f1baffb896f82cdbda60f4b,/entries/belief/,Belief,"Philosophy of Mind,Logic",Philosophy of Mind,3.672396096
1446,5f1bb884896f82cdbda61453,/entries/schopenhauer/,Arthur Schopenhauer,"Thinker,Continental Philosophy,Ethics,Aesthetics and Philosophy of Art",Thinker,3.678921425
1536,5f1bb4be896f82cdbda61207,/entries/latin-american-metaphilosophy/,Latin American Philosophy: Metaphilosophical Foundations,Latin American and Iberian Philosophy,Latin American and Iberian Philosophy,3.683966921
600,5f1bafbb896f82cdbda60f2a,/entries/art-definition/,The Definition of Art,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,3.689000374
489,5f1bb5cd896f82cdbda612ca,/entries/modality-epistemology/,The Epistemology of Modality,"Epistemology,Metaphysics",Epistemology,3.693544122
72,5f1bb87e896f82cdbda6144f,/entries/scholz/,Heinrich Scholz,"Thinker,Logic,Philosophy of Language",Thinker,3.70349681
1048,5f1bb64d896f82cdbda61318,/entries/nicolai-hartmann/,Nicolai Hartmann,"Thinker, Metaphysics",Thinker,3.718755131
1266,5f1bb3f0896f82cdbda61178,/entries/ibn-arabi/,Ibn ‘Arabî,"Thinker,Arabic and Islamic Philosophy",Thinker,3.725963457
1531,5f1bb0af896f82cdbda60fac,/entries/clarke/,Samuel Clarke,"Thinker, Metaphysics, Philosophy of Religion",Thinker,3.726183837
1466,5f1bb2e6896f82cdbda610de,/entries/feminism-political/,Feminist Political Philosophy,"Feminist Philosophy,Social and Political Philosophy",Feminist Philosophy,3.729344354
1088,5f1baf30896f82cdbda60ed5,/entries/aesthetics-19th-romantic/,19th Century Romantic Aesthetics,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,3.732259338
144,5f1bb78a896f82cdbda613c1,/entries/properties/,Properties,Metaphysics,Metaphysics,3.73880566
570,5f1bb0d8896f82cdbda60fc1,/entries/comparphil-chiwes/,Comparative Philosophy: Chinese and Western,Chinese Philosophy,Chinese Philosophy,3.748742679
591,5f1bb15c896f82cdbda61008,/entries/creationism/,Creationism,Philosophy of Religion,Philosophy of Religion,3.749419801
1409,5f1bb359896f82cdbda61125,/entries/gene/,Gene,Philosophy of Biology,Philosophy of Biology,3.750291058
931,5f1bb66c896f82cdbda6132b,/entries/ockham/,William of Ockham,"Thinker,Logic",Thinker,3.752882207
